Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2011-12-18,14.0,15.0,28.181,NOR,MIN,W 42-20,False,8,33,4.13,0,6,5,79,15.80,1,83.3%,13.17,3,75,25.00,0,3,45,15.00,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Darren Sproles,True,42,20
2011.0,2011-12-26,15.0,16.0,28.189,NOR,ATL,W 45-16,False,5,67,13.40,0,3,2,22,11.00,1,66.7%,7.33,4,147,36.75,0,0,,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Darren Sproles,True,45,16
2011.0,2012-01-01,16.0,17.0,28.195,NOR,CAR,W 45-17,False,6,40,6.67,0,6,5,29,5.80,1,83.3%,4.83,2,54,27.00,0,3,45,15.00,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Darren Sproles,True,45,17
2012.0,2012-09-09,1.0,1.0,29.081,NOR,WAS,L 32-40,True,0,0,,0,8,5,35,7.00,1,62.5%,4.38,3,103,34.33,0,2,14,7.00,0,1,1,8,0.0,0,0,0,,,0,0,0,0,0,0,48,67%,0,0%,15,38%,False,Darren Sproles,False,32,40
2012.0,2012-09-16,2.0,2.0,29.088,NOR,CAR,L 27-35,False,0,0,,0,14,13,128,9.85,0,92.9%,9.14,2,52,26.00,0,2,30,15.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,46%,0,0%,11,37%,True,Darren Sproles,False,27,35
2012.0,2012-09-23,3.0,3.0,29.095,NOR,KAN,L 24-27,False,7,62,8.86,0,3,0,0,,0,0.0%,0.00,4,107,26.75,0,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,42%,0,0%,12,32%,False,Darren Sproles,False,24,27
2012.0,2012-09-30,4.0,4.0,29.102,NOR,GNB,L 27-28,True,5,20,4.00,0,7,5,44,8.80,1,71.4%,6.29,3,91,30.33,0,1,4,4.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,41,53%,0,0%,8,26%,True,Darren Sproles,False,27,28
2012.0,2012-10-07,5.0,5.0,29.109,NOR,SDG,W 31-24,True,5,9,1.80,0,7,5,28,5.60,0,71.4%,4.00,2,49,24.50,0,2,2,1.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,48%,0,0%,9,31%,False,Darren Sproles,True,31,24
2012.0,2012-10-21,6.0,7.0,29.123,NOR,TAM,W 35-28,True,5,27,5.40,0,4,4,32,8.00,1,100.0%,8.00,0,0,,0,1,15,15.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,27,42%,0,0%,9,30%,True,Darren Sproles,True,35,28
2012.0,2012-10-28,7.0,8.0,29.13,NOR,DEN,L 14-34,True,4,-1,-0.25,0,9,7,56,8.00,1,77.8%,6.22,0,0,,0,1,-1,-1.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,34,56%,0,0%,11,37%,True,Darren Sproles,False,14,34
2012.0,2012-11-05,8.0,9.0,,NOR,PHI,W 28-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Darren Sproles,True,28,13
2012.0,2012-11-11,9.0,10.0,,NOR,ATL,W 31-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Darren Sproles,True,31,27
2012.0,2012-11-18,10.0,11.0,,NOR,OAK,W 38-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darren Sproles,True,38,17
2012.0,2012-11-25,11.0,12.0,29.158,NOR,SFO,L 21-31,False,0,0,,0,9,7,65,9.29,0,77.8%,7.22,0,0,,0,1,3,3.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,41%,0,0%,4,14%,False,Darren Sproles,False,21,31
2012.0,2012-11-29,12.0,13.0,29.162,NOR,ATL,L 13-23,False,0,0,,0,9,5,47,9.40,0,55.6%,5.22,0,0,,0,4,62,15.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,45%,0,0%,6,21%,True,Darren Sproles,False,13,23
2012.0,2012-12-09,13.0,14.0,29.172,NOR,NYG,L 27-52,False,5,56,11.20,1,7,4,28,7.00,1,57.1%,4.00,0,0,,0,2,5,2.50,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,30,42%,0,0%,3,8%,True,Darren Sproles,False,27,52
2012.0,2012-12-16,14.0,15.0,29.179,NOR,TAM,W 41-0,False,5,22,4.40,0,8,5,21,4.20,1,62.5%,2.63,0,0,,0,3,38,12.67,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,28,40%,0,0%,5,19%,False,Darren Sproles,True,41,0
2012.0,2012-12-23,15.0,16.0,29.186,NOR,DAL,W 34-31,True,9,48,5.33,0,10,7,104,14.86,0,70.0%,10.40,1,15,15.00,0,2,10,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,39%,0,0%,8,23%,True,Darren Sproles,True,34,31
2012.0,2012-12-30,16.0,17.0,29.193,NOR,CAR,L 38-44,False,3,1,0.33,0,9,8,79,9.88,1,88.9%,8.78,3,66,22.00,0,1,-1,-1.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,40,62%,0,0%,10,26%,False,Darren Sproles,False,38,44
2013.0,2013-09-08,1.0,1.0,30.08,NOR,ATL,W 23-17,False,8,22,2.75,0,6,6,88,14.67,0,100.0%,14.67,1,23,23.00,0,4,7,1.75,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,45%,0,0%,10,37%,False,Darren Sproles,True,23,17
2013.0,2013-09-15,2.0,2.0,30.087,NOR,TAM,W 16-14,True,7,26,3.71,0,8,6,36,6.00,0,75.0%,4.50,1,23,23.00,0,1,-2,-2.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,48%,0,0%,9,35%,True,Darren Sproles,True,16,14
2013.0,2013-09-22,3.0,3.0,30.094,NOR,ARI,W 31-7,True,3,17,5.67,0,6,4,39,9.75,0,66.7%,6.50,0,0,,0,3,53,17.67,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,44%,0,0%,10,38%,False,Darren Sproles,True,31,7
2013.0,2013-09-30,4.0,4.0,30.102,NOR,MIA,W 38-17,False,4,28,7.00,1,8,7,114,16.29,1,87.5%,14.25,2,36,18.00,0,3,44,14.67,0,,2,12,0.0,0,0,0,,,1,1,0,0,0,0,31,46%,0,0%,8,29%,False,Darren Sproles,True,38,17
2013.0,2013-10-06,5.0,5.0,30.108,NOR,CHI,W 26-18,False,3,10,3.33,0,3,3,31,10.33,0,100.0%,10.33,2,38,19.00,0,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,23%,0,0%,8,30%,True,Darren Sproles,True,26,18
2013.0,2013-10-13,6.0,6.0,30.115,NOR,NWE,L 27-30,True,5,15,3.00,0,12,6,58,9.67,0,50.0%,4.83,2,41,20.50,0,3,20,6.67,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,43%,0,0%,11,32%,True,Darren Sproles,False,27,30
2013.0,2013-10-27,7.0,8.0,30.129,NOR,BUF,W 35-17,False,0,0,,0,4,4,0,0.00,0,100.0%,0.00,2,51,25.50,0,1,0,0.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,23%,0,0%,7,25%,False,Darren Sproles,True,35,17
2013.0,2013-11-03,8.0,9.0,30.136,NOR,NYJ,L 20-26,True,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,3%,0,0%,1,3%,True,Darren Sproles,False,20,26
2013.0,2013-11-10,9.0,10.0,30.143,NOR,DAL,W 49-17,False,5,12,2.40,1,7,7,76,10.86,1,100.0%,10.86,0,0,,0,4,18,4.50,0,,2,12,0.0,1,0,1,0,0,1,1,0,0,0,0,29,35%,0,0%,8,25%,False,Darren Sproles,True,49,17
2013.0,2013-11-17,10.0,11.0,30.15,NOR,SFO,W 23-20,False,3,16,5.33,0,4,4,19,4.75,0,100.0%,4.75,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,30%,0,0%,5,17%,False,Darren Sproles,True,23,20
2013.0,2013-11-21,11.0,12.0,,NOR,ATL,W 17-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darren Sproles,True,17,13
2013.0,2013-12-02,12.0,13.0,30.165,NOR,SEA,L 7-34,False,3,11,3.67,0,8,7,32,4.57,0,87.5%,4.00,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,32%,0,0%,3,12%,True,Darren Sproles,False,7,34
2013.0,2013-12-08,13.0,14.0,30.171,NOR,CAR,W 31-13,False,1,38,38.00,0,3,3,23,7.67,0,100.0%,7.67,0,0,,0,2,17,8.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,23%,0,0%,6,21%,False,Darren Sproles,True,31,13
2013.0,2013-12-15,14.0,15.0,30.178,NOR,STL,L 16-27,False,7,24,3.43,0,10,8,38,4.75,0,80.0%,3.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,50%,0,0%,12,44%,True,Darren Sproles,False,16,27
2013.0,2013-12-22,15.0,16.0,30.185,NOR,CAR,L 13-17,False,1,2,2.00,0,5,3,18,6.00,0,60.0%,3.60,1,21,21.00,0,4,30,7.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,30%,0,0%,12,39%,True,Darren Sproles,False,13,17
2013.0,2013-12-29,16.0,17.0,30.192,NOR,TAM,W 42-17,False,3,-1,-0.33,0,4,2,30,15.00,0,50.0%,7.50,1,22,22.00,0,1,0,0.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,24%,0,0%,9,29%,False,Darren Sproles,True,42,17
2014.0,2014-09-07,1.0,1.0,31.079,PHI,JAX,W 34-17,False,11,71,6.45,1,6,4,14,3.50,0,66.7%,2.33,0,0,,0,4,62,15.50,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,33,38%,0,0%,8,22%,False,Darren Sproles,True,34,17
2014.0,2014-09-15,2.0,2.0,31.087,PHI,IND,W 30-27,False,4,26,6.50,1,7,7,152,21.71,0,100.0%,21.71,0,0,,0,4,25,6.25,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,25,37%,0,0%,6,19%,True,Darren Sproles,True,30,27
2014.0,2014-09-21,3.0,3.0,31.093,PHI,WAS,W 37-34,False,2,20,10.00,0,4,3,30,10.00,0,75.0%,7.50,0,0,,0,2,27,13.50,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,21,29%,0,0%,4,11%,False,Darren Sproles,True,37,34
2014.0,2014-09-28,4.0,4.0,31.1,PHI,SFO,L 21-26,False,1,4,4.00,0,4,2,2,1.00,0,50.0%,0.50,0,0,,0,3,86,28.67,1,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,16,27%,0,0%,6,19%,True,Darren Sproles,False,21,26
2014.0,2014-10-05,5.0,5.0,31.107,PHI,STL,W 34-28,False,7,51,7.29,0,0,0,0,,0,0.0%,,1,15,15.00,0,1,23,23.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,20,27%,0,0%,8,26%,False,Darren Sproles,True,34,28
2014.0,2014-10-12,6.0,6.0,31.114,PHI,NYG,W 27-0,False,7,39,5.57,1,4,0,0,,0,0.0%,0.00,0,0,,0,4,57,14.25,0,,1,6,0.0,0,0,0,0,0,1,0,0,0,-7,0,24,33%,0,0%,8,29%,False,Darren Sproles,True,27,0
2014.0,2014-10-26,7.0,8.0,,PHI,ARI,L 20-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darren Sproles,False,20,24
2014.0,2014-11-02,8.0,9.0,31.135,PHI,HOU,W 31-21,False,3,17,5.67,0,5,4,46,11.50,0,80.0%,9.20,0,0,,0,2,27,13.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,23%,0,0%,6,22%,True,Darren Sproles,True,31,21
2014.0,2014-11-10,9.0,10.0,31.143,PHI,CAR,W 45-21,False,1,8,8.00,1,2,1,13,13.00,0,50.0%,6.50,0,0,,0,3,85,28.33,1,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,9,15%,0,0%,7,19%,False,Darren Sproles,True,45,21
2014.0,2014-11-16,10.0,11.0,31.149,PHI,GNB,L 20-53,False,2,21,10.50,0,6,2,23,11.50,0,33.3%,3.83,0,0,,0,1,6,6.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,36%,0,0%,2,6%,True,Darren Sproles,False,20,53
2014.0,2014-11-23,11.0,12.0,31.156,PHI,TEN,W 43-24,False,6,25,4.17,1,4,3,14,4.67,0,75.0%,3.50,0,0,,0,6,50,8.33,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,24,27%,0,0%,7,18%,False,Darren Sproles,True,43,24
2014.0,2014-11-27,12.0,13.0,31.16,PHI,DAL,W 33-10,False,1,13,13.00,0,3,3,19,6.33,0,100.0%,6.33,0,0,,0,3,32,10.67,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,23%,0,0%,5,18%,True,Darren Sproles,True,33,10
2014.0,2014-12-07,13.0,14.0,31.17,PHI,SEA,L 14-24,False,4,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,13,28%,0,0%,7,24%,False,Darren Sproles,False,14,24
2014.0,2014-12-14,14.0,15.0,31.177,PHI,DAL,L 27-38,False,3,5,1.67,1,2,2,8,4.00,0,100.0%,4.00,0,0,,0,1,1,1.00,0,,1,6,0.0,0,0,0,0,0,1,0,0,1,0,0,19,35%,0,0%,5,16%,False,Darren Sproles,False,27,38
2014.0,2014-12-20,15.0,16.0,31.183,PHI,WAS,L 24-27,False,4,24,6.00,0,9,6,43,7.17,0,66.7%,4.78,0,0,,0,2,10,5.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,51%,0,0%,3,11%,True,Darren Sproles,False,24,27
2014.0,2014-12-28,16.0,17.0,31.191,PHI,NYG,W 34-26,False,1,5,5.00,0,6,3,23,7.67,0,50.0%,3.83,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,32%,0,0%,7,18%,True,Darren Sproles,True,34,26
2015.0,2015-09-14,1.0,1.0,32.086,PHI,ATL,L 24-26,False,5,50,10.00,0,9,7,76,10.86,0,77.8%,8.44,0,0,,0,3,25,8.33,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,25,34%,0,0%,4,12%,True,Darren Sproles,False,24,26
2015.0,2015-09-20,2.0,2.0,32.092,PHI,DAL,L 10-20,False,1,-4,-4.00,0,4,4,23,5.75,0,100.0%,5.75,0,0,,0,2,20,10.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,26%,0,0%,6,23%,False,Darren Sproles,False,10,20
2015.0,2015-09-27,3.0,3.0,32.099,PHI,NYJ,W 24-17,True,11,17,1.55,1,6,4,19,4.75,0,66.7%,3.17,0,0,,0,3,89,29.67,1,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,32,46%,0,0%,9,27%,True,Darren Sproles,True,24,17
2015.0,2015-10-04,4.0,4.0,32.106,PHI,WAS,L 20-23,True,4,17,4.25,0,3,0,0,,0,0.0%,0.00,0,0,,0,1,45,45.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,39%,0,0%,5,17%,True,Darren Sproles,False,20,23
2015.0,2015-10-11,5.0,5.0,32.113,PHI,NOR,W 39-17,False,5,27,5.40,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,30%,0,0%,6,20%,False,Darren Sproles,True,39,17
2015.0,2015-10-19,6.0,6.0,32.121,PHI,NYG,W 27-7,True,2,4,2.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,4,25,6.25,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,30%,0,0%,8,30%,False,Darren Sproles,True,27,7
2015.0,2015-10-25,7.0,7.0,32.127,PHI,CAR,L 16-27,False,3,9,3.00,0,10,5,31,6.20,0,50.0%,3.10,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,34%,0,0%,4,13%,True,Darren Sproles,False,16,27
2015.0,2015-11-08,8.0,9.0,32.141,PHI,DAL,W 33-27,False,5,23,4.60,0,3,2,3,1.50,0,66.7%,1.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,30%,0,0%,4,12%,True,Darren Sproles,True,33,27
2015.0,2015-11-15,9.0,10.0,32.148,PHI,MIA,L 19-20,False,3,0,0.00,0,6,5,34,6.80,0,83.3%,5.67,1,20,20.00,0,7,57,8.14,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,18%,0,0%,9,27%,False,Darren Sproles,False,19,20
2015.0,2015-11-22,10.0,11.0,32.155,PHI,TAM,L 17-45,False,6,21,3.50,0,7,3,38,12.67,1,42.9%,5.43,0,0,,0,2,6,3.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,29,41%,0,0%,4,12%,False,Darren Sproles,False,17,45
2015.0,2015-11-26,11.0,12.0,32.159,PHI,DET,L 14-45,False,2,4,2.00,0,6,4,21,5.25,0,66.7%,3.50,0,0,,0,2,3,1.50,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,32%,0,0%,4,13%,True,Darren Sproles,False,14,45
2015.0,2015-12-06,12.0,13.0,32.169,PHI,NWE,W 35-28,True,15,66,4.40,0,6,4,34,8.50,0,66.7%,5.67,0,0,,0,5,115,23.00,1,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,35,57%,0,0%,9,26%,True,Darren Sproles,True,35,28
2015.0,2015-12-13,13.0,14.0,32.176,PHI,BUF,W 23-20,False,7,41,5.86,1,3,2,4,2.00,0,66.7%,1.33,0,0,,0,4,47,11.75,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,27,35%,0,0%,7,21%,False,Darren Sproles,True,23,20
2015.0,2015-12-20,14.0,15.0,32.183,PHI,ARI,L 17-40,False,6,9,1.50,0,4,3,16,5.33,0,75.0%,4.00,0,0,,0,2,12,6.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,47%,0,0%,4,14%,False,Darren Sproles,False,17,40
2015.0,2015-12-26,15.0,16.0,32.189,PHI,WAS,L 24-38,False,5,9,1.80,0,9,7,56,8.00,0,77.8%,6.22,0,0,,0,2,0,0.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,31,38%,0,0%,7,20%,False,Darren Sproles,False,24,38
2015.0,2016-01-03,16.0,17.0,32.197,PHI,NYG,W 35-30,False,3,24,8.00,1,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,11,17%,0,0%,3,10%,True,Darren Sproles,True,35,30
2016.0,2016-09-11,1.0,1.0,33.083,PHI,CLE,W 29-10,False,5,12,2.40,0,5,2,24,12.00,0,40.0%,4.80,1,19,19.00,0,4,59,14.75,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,38,49%,1,2%,6,21%,False,Darren Sproles,True,29,10
2016.0,2016-09-19,2.0,2.0,33.091,PHI,CHI,W 29-14,True,12,40,3.33,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,57%,0,0%,5,18%,True,Darren Sproles,True,29,14
2016.0,2016-09-25,3.0,3.0,33.097,PHI,PIT,W 34-3,False,2,-1,-0.50,0,6,6,128,21.33,1,100.0%,21.33,0,0,,0,2,16,8.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,24,37%,0,0%,4,15%,False,Darren Sproles,True,34,3
2016.0,2016-10-09,4.0,5.0,33.111,PHI,DET,L 23-24,False,5,45,9.00,0,4,4,23,5.75,0,100.0%,5.75,0,0,,0,1,6,6.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,56%,0,0%,3,12%,True,Darren Sproles,False,23,24
2016.0,2016-10-16,5.0,6.0,33.118,PHI,WAS,L 20-27,False,4,20,5.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,3,31,10.33,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,44%,0,0%,4,13%,True,Darren Sproles,False,20,27
2016.0,2016-10-23,6.0,7.0,33.125,PHI,MIN,W 21-10,False,3,26,8.67,0,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,26,45%,0,0%,6,26%,False,Darren Sproles,True,21,10
2016.0,2016-10-30,7.0,8.0,33.132,PHI,DAL,L 23-29,True,15,86,5.73,0,7,5,17,3.40,0,71.4%,2.43,0,0,,0,2,9,4.50,0,,0,0,0.0,1,0,1,0,0,1,0,0,1,0,0,61,80%,0,0%,6,17%,True,Darren Sproles,False,23,29
2016.0,2016-11-06,8.0,9.0,33.139,PHI,NYG,L 23-28,True,13,57,4.38,0,9,3,14,4.67,0,33.3%,1.56,0,0,,0,2,76,38.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,80%,0,0%,7,23%,True,Darren Sproles,False,23,28
2016.0,2016-11-13,9.0,10.0,33.146,PHI,ATL,W 24-15,False,2,19,9.50,0,10,8,57,7.13,0,80.0%,5.70,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,39%,0,0%,4,14%,False,Darren Sproles,True,24,15
2016.0,2016-11-20,10.0,11.0,33.153,PHI,SEA,L 15-26,True,2,15,7.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,15,15.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,12%,0,0%,3,10%,True,Darren Sproles,False,15,26
2016.0,2016-11-28,11.0,12.0,33.161,PHI,GNB,L 13-27,False,3,6,2.00,0,7,5,48,9.60,0,71.4%,6.86,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,53%,0,0%,2,9%,False,Darren Sproles,False,13,27
2016.0,2016-12-04,12.0,13.0,33.167,PHI,CIN,L 14-32,False,7,14,2.00,1,6,6,35,5.83,0,100.0%,5.83,0,0,,0,1,7,7.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,55%,0,0%,1,4%,True,Darren Sproles,False,14,32
2016.0,2016-12-11,13.0,14.0,33.174,PHI,WAS,L 22-27,False,5,27,5.40,0,3,2,13,6.50,1,66.7%,4.33,0,0,,0,1,5,5.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,30,38%,0,0%,3,12%,False,Darren Sproles,False,22,27
2016.0,2016-12-18,14.0,15.0,,PHI,BAL,L 26-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darren Sproles,False,26,27
2016.0,2016-12-22,15.0,16.0,33.185,PHI,NYG,W 24-19,False,7,40,5.71,1,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,27,48%,0,0%,3,11%,False,Darren Sproles,True,24,19
2016.0,2017-01-01,16.0,17.0,33.195,PHI,DAL,W 27-13,True,9,32,3.56,0,5,3,4,1.33,0,60.0%,0.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,38%,0,0%,5,18%,False,Darren Sproles,True,27,13
2017.0,2017-09-10,1.0,1.0,34.082,PHI,WAS,W 30-17,False,2,2,1.00,0,8,5,43,8.60,0,62.5%,5.38,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,49%,0,0%,4,15%,True,Darren Sproles,True,30,17
2017.0,2017-09-17,2.0,2.0,34.089,PHI,KAN,L 20-27,False,10,48,4.80,0,4,2,30,15.00,0,50.0%,7.50,0,0,,0,1,10,10.00,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,50,69%,0,0%,5,17%,True,Darren Sproles,False,20,27
2017.0,2017-09-24,3.0,3.0,34.096,PHI,NYG,W 27-24,False,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,7%,0,0%,2,7%,False,Darren Sproles,True,27,24
