Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2015,2015-11-08,8,9,29.004,NWE,,WAS,W 27-10,False,9,5,102,20.40,0,55.6%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,75%,0,0%,0,0%,False,Brandon LaFell
2015,2015-11-15,9,10,29.011,NWE,@,NYG,W 27-26,False,6,2,66,33.00,0,33.3%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,82%,0,0%,0,0%,True,Brandon LaFell
2015,2015-11-23,10,11,29.019,NWE,,BUF,W 20-13,False,8,4,66,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,72%,0,0%,0,0%,False,Brandon LaFell
2015,2015-11-29,11,12,29.025,NWE,@,DEN,L 24-30,True,9,4,36,9.00,0,44.4%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,Brandon LaFell
2015,2015-12-06,12,13,29.032,NWE,,PHI,L 28-35,True,9,4,27,6.75,0,44.4%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,84,94%,0,0%,0,0%,False,Brandon LaFell
2015,2015-12-13,13,14,29.039,NWE,@,HOU,W 27-6,True,8,5,32,6.40,0,62.5%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,93%,0,0%,0,0%,True,Brandon LaFell
2015,2015-12-20,14,15,29.046,NWE,,TEN,W 33-16,True,5,4,88,22.00,0,80.0%,17.60,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,94%,0,0%,0,0%,False,Brandon LaFell
2015,2015-12-27,15,16,29.053,NWE,@,NYJ,L 20-26,True,1,1,19,19.00,0,100.0%,19.00,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,96%,0,0%,0,0%,True,Brandon LaFell
2015,2016-01-03,16,17,29.060,NWE,@,MIA,L 10-20,True,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,97%,0,0%,0,0%,True,Brandon LaFell
2016,2016-09-11,1,1,29.312,CIN,@,NYJ,W 23-22,True,4,4,91,22.75,0,100.0%,22.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,96%,0,0%,0,0%,True,Brandon LaFell
2016,2016-09-18,2,2,29.319,CIN,@,PIT,L 16-24,True,8,3,39,13.00,0,37.5%,4.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,95%,0,0%,0,0%,True,Brandon LaFell
2016,2016-09-25,3,3,29.326,CIN,,DEN,L 17-29,False,3,2,34,17.00,0,66.7%,11.33,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,90%,0,0%,0,0%,False,Brandon LaFell
2016,2016-09-29,4,4,29.330,CIN,,MIA,W 22-7,True,6,4,44,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,93%,0,0%,0,0%,False,Brandon LaFell
2016,2016-10-09,5,5,29.340,CIN,@,DAL,L 14-28,False,11,8,68,8.50,2,72.7%,6.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,66,94%,0,0%,0,0%,True,Brandon LaFell
2016,2016-10-16,6,6,29.347,CIN,@,NWE,L 17-35,True,5,2,13,6.50,1,40.0%,2.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,91%,0,0%,0,0%,True,Brandon LaFell
2016,2016-10-23,7,7,29.354,CIN,,CLE,W 31-17,True,5,4,83,20.75,1,80.0%,16.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,93%,0,0%,0,0%,False,Brandon LaFell
2016,2016-10-30,8,8,29.361,CIN,,WAS,T 27-27,True,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,83,94%,0,0%,0,0%,False,Brandon LaFell
2016,2016-11-14,9,10,30.010,CIN,@,NYG,L 20-21,True,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,91%,0,0%,0,0%,True,Brandon LaFell
2016,2016-11-20,10,11,30.016,CIN,,BUF,L 12-16,True,9,4,32,8.00,0,44.4%,3.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,95%,0,0%,0,0%,False,Brandon LaFell
2016,2016-11-27,11,12,30.023,CIN,@,BAL,L 14-19,True,9,3,38,12.67,0,33.3%,4.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,89%,0,0%,0,0%,True,Brandon LaFell
2016,2016-12-04,12,13,30.030,CIN,,PHI,W 32-14,True,7,5,95,19.00,1,71.4%,13.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,60,94%,0,0%,1,4%,False,Brandon LaFell
2016,2016-12-11,13,14,30.037,CIN,@,CLE,W 23-10,True,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,92%,0,0%,0,0%,True,Brandon LaFell
2016,2016-12-18,14,15,30.044,CIN,,PIT,L 20-24,True,9,7,91,13.00,0,77.8%,10.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,91%,0,0%,0,0%,False,Brandon LaFell
2016,2016-12-24,15,16,30.050,CIN,@,HOU,L 10-12,True,10,6,130,21.67,1,60.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,97%,0,0%,0,0%,True,Brandon LaFell
2016,2017-01-01,16,17,30.058,CIN,,BAL,W 27-10,True,11,7,67,9.57,0,63.6%,6.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,93%,0,0%,0,0%,False,Brandon LaFell
2017,2017-09-10,1,1,30.310,CIN,,BAL,L 0-20,True,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,93%,0,0%,0,0%,False,Brandon LaFell
2017,2017-09-14,2,2,30.314,CIN,,HOU,L 9-13,False,7,4,30,7.50,0,57.1%,4.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,89%,0,0%,0,0%,False,Brandon LaFell
2017,2017-09-24,3,3,30.324,CIN,@,GNB,L 24-27,True,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,93%,0,0%,0,0%,True,Brandon LaFell
2017,2017-10-01,4,4,30.331,CIN,@,CLE,W 31-7,True,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,88%,0,0%,1,4%,True,Brandon LaFell
2017,2017-10-08,5,5,30.338,CIN,,BUF,W 20-16,True,8,5,32,6.40,0,62.5%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,92%,0,0%,0,0%,False,Brandon LaFell
2017,2017-10-22,6,7,30.352,CIN,@,PIT,L 14-29,True,7,4,28,7.00,1,57.1%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,46,90%,0,0%,0,0%,True,Brandon LaFell
2017,2017-10-29,7,8,30.359,CIN,,IND,W 24-23,True,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,51,91%,0,0%,0,0%,False,Brandon LaFell
2017,2017-11-05,8,9,31.001,CIN,@,JAX,L 7-23,True,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,97%,0,0%,0,0%,True,Brandon LaFell
2017,2017-11-12,9,10,31.008,CIN,@,TEN,L 20-24,True,10,6,95,15.83,1,60.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,48,94%,0,0%,0,0%,True,Brandon LaFell
2017,2017-11-19,10,11,31.015,CIN,@,DEN,W 20-17,True,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,69%,0,0%,0,0%,True,Brandon LaFell
2017,2017-11-26,11,12,31.022,CIN,,CLE,W 30-16,True,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,74%,0,0%,0,0%,False,Brandon LaFell
2017,2017-12-04,12,13,31.030,CIN,,PIT,L 20-23,True,7,4,55,13.75,0,57.1%,7.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,89%,0,0%,0,0%,False,Brandon LaFell
2017,2017-12-10,13,14,31.036,CIN,,CHI,L 7-33,True,6,3,24,8.00,1,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,96%,0,0%,0,0%,False,Brandon LaFell
2017,2017-12-17,14,15,31.043,CIN,@,MIN,L 7-34,True,6,2,53,26.50,0,33.3%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,92%,0,0%,0,0%,True,Brandon LaFell
2017,2017-12-24,15,16,31.050,CIN,,DET,W 26-17,True,6,4,8,2.00,0,66.7%,1.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,74,88%,0,0%,0,0%,False,Brandon LaFell
2017,2017-12-31,16,17,31.057,CIN,@,BAL,W 31-27,True,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,75,95%,0,0%,0,0%,True,Brandon LaFell
2018,2018-09-10,1,1,,OAK,,LAR,L 13-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Brandon LaFell
2018,2018-09-16,2,2,31.316,OAK,@,DEN,L 19-20,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,11%,0,0%,0,0%,True,Brandon LaFell
2018,2018-09-23,3,3,31.323,OAK,@,MIA,L 20-28,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,43%,0,0%,1,4%,True,Brandon LaFell
2018,2018-09-30,4,4,,OAK,,CLE,W 45-42,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Brandon LaFell
2018,2018-10-07,5,5,,OAK,@,LAC,L 10-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Brandon LaFell
2018,2018-10-14,6,6,,OAK,,SEA,L 3-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Brandon LaFell
2018,2018-10-28,7,8,31.358,OAK,,IND,L 28-42,True,4,3,39,13.00,1,75.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,46,92%,0,0%,0,0%,False,Brandon LaFell
2018,2018-11-01,8,9,31.362,OAK,@,SFO,L 3-34,True,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,93%,0,0%,0,0%,True,Brandon LaFell
2018,2018-11-11,9,10,32.007,OAK,,LAC,L 6-20,True,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,90%,0,0%,0,0%,False,Brandon LaFell
2018,2018-11-18,10,11,32.014,OAK,@,ARI,W 23-21,True,3,2,29,14.50,1,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,37,54%,0,0%,0,0%,True,Brandon LaFell
2018,2018-11-25,11,12,,OAK,@,BAL,L 17-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Brandon LaFell
2018,2018-12-02,12,13,,OAK,,KAN,L 33-40,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Brandon LaFell
2018,2018-12-09,13,14,,OAK,,PIT,W 24-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Brandon LaFell
2018,2018-12-16,14,15,,OAK,@,CIN,L 16-30,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Brandon LaFell
2018,2018-12-24,15,16,,OAK,,DEN,W 27-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Brandon LaFell
2018,2018-12-30,16,17,,OAK,@,KAN,L 3-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Brandon LaFell
,125 Games,,,,,,,58-66-1,False,699,406,5398,13.30,31,58.1%,7.72,11,130,11.82,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,0,0.00,0,1,0,0.00,0,31,186,0.0,2,0,2,0,0,4,1,0,2,0,0,,,,,,,False,Brandon LaFell
