Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2011-11-27,11.0,12.0,36.182,ATL,MIN,W 24-14,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,,,,,,,False,Matt Bryant,True,24,14
2011.0,2011-12-04,12.0,13.0,36.189,ATL,HOU,L 10-17,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,,,,,,,True,Matt Bryant,False,10,17
2011.0,2011-12-11,13.0,14.0,36.196,ATL,CAR,W 31-23,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,,0,,,,,,,True,Matt Bryant,True,31,23
2011.0,2011-12-15,14.0,15.0,36.2,ATL,JAX,W 41-14,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,,0,,,,,,,False,Matt Bryant,True,41,14
2011.0,2011-12-26,15.0,16.0,36.211,ATL,NOR,L 16-45,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,,,,,,,True,Matt Bryant,False,16,45
2011.0,2012-01-01,16.0,17.0,36.217,ATL,TAM,W 45-24,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,0,0,,0,,,,,,,False,Matt Bryant,True,45,24
2012.0,2012-09-09,1.0,1.0,37.103,ATL,KAN,W 40-24,False,4,4,100.0,4,4,100.0,0,16,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,28%,True,Matt Bryant,True,40,24
2012.0,2012-09-17,2.0,2.0,37.111,ATL,DEN,W 27-21,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Matt Bryant,True,27,21
2012.0,2012-09-23,3.0,3.0,37.117,ATL,SDG,W 27-3,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,19%,True,Matt Bryant,True,27,3
2012.0,2012-09-30,4.0,4.0,37.124,ATL,CAR,W 30-28,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,False,Matt Bryant,True,30,28
2012.0,2012-10-07,5.0,5.0,37.131,ATL,WAS,W 24-17,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,True,Matt Bryant,True,24,17
2012.0,2012-10-14,6.0,6.0,37.138,ATL,OAK,W 23-20,False,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,20%,False,Matt Bryant,True,23,20
2012.0,2012-10-28,7.0,8.0,37.152,ATL,PHI,W 30-17,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,24%,True,Matt Bryant,True,30,17
2012.0,2012-11-04,8.0,9.0,37.159,ATL,DAL,W 19-13,False,1,1,100.0,4,6,66.7,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,26%,False,Matt Bryant,True,19,13
2012.0,2012-11-11,9.0,10.0,37.166,ATL,NOR,L 27-31,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,True,Matt Bryant,False,27,31
2012.0,2012-11-18,10.0,11.0,37.173,ATL,ARI,W 23-19,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,15%,False,Matt Bryant,True,23,19
2012.0,2012-11-25,11.0,12.0,37.18,ATL,TAM,W 24-23,False,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,23%,True,Matt Bryant,True,24,23
2012.0,2012-11-29,12.0,13.0,37.184,ATL,NOR,W 23-13,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,18%,False,Matt Bryant,True,23,13
2012.0,2012-12-09,13.0,14.0,37.194,ATL,CAR,L 20-30,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,8%,True,Matt Bryant,False,20,30
2012.0,2012-12-16,14.0,15.0,37.201,ATL,NYG,W 34-0,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,32%,False,Matt Bryant,True,34,0
2012.0,2012-12-22,15.0,16.0,37.207,ATL,DET,W 31-18,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,True,Matt Bryant,True,31,18
2012.0,2012-12-30,16.0,17.0,37.215,ATL,TAM,L 17-22,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,10%,False,Matt Bryant,False,17,22
2013.0,2013-09-08,1.0,1.0,38.102,ATL,NOR,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,True,Matt Bryant,False,17,23
2013.0,2013-09-15,2.0,2.0,38.109,ATL,STL,W 31-24,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,False,Matt Bryant,True,31,24
2013.0,2013-09-22,3.0,3.0,38.116,ATL,MIA,L 23-27,False,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,22%,True,Matt Bryant,False,23,27
2013.0,2013-09-29,4.0,4.0,38.123,ATL,NWE,L 23-30,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Matt Bryant,False,23,30
2013.0,2013-10-07,5.0,5.0,38.131,ATL,NYJ,L 28-30,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Matt Bryant,False,28,30
2013.0,2013-10-20,6.0,7.0,38.144,ATL,TAM,W 31-23,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Matt Bryant,True,31,23
2013.0,2013-10-27,7.0,8.0,38.151,ATL,ARI,L 13-27,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,True,Matt Bryant,False,13,27
2013.0,2013-11-03,8.0,9.0,38.158,ATL,CAR,L 10-34,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,8%,True,Matt Bryant,False,10,34
2013.0,2013-11-10,9.0,10.0,38.165,ATL,SEA,L 10-33,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,7%,False,Matt Bryant,False,10,33
2013.0,2013-11-17,10.0,11.0,38.172,ATL,TAM,L 28-41,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,12%,True,Matt Bryant,False,28,41
2013.0,2013-11-21,11.0,12.0,38.176,ATL,NOR,L 13-17,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,18%,False,Matt Bryant,False,13,17
2013.0,2013-12-01,12.0,13.0,38.186,ATL,BUF,W 34-31,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,16%,True,Matt Bryant,True,34,31
2013.0,2013-12-08,13.0,14.0,38.193,ATL,GNB,L 21-22,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,16%,True,Matt Bryant,False,21,22
2013.0,2013-12-15,14.0,15.0,38.2,ATL,WAS,W 27-26,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Matt Bryant,True,27,26
2013.0,2013-12-23,15.0,16.0,38.208,ATL,SFO,L 24-34,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,True,Matt Bryant,False,24,34
2013.0,2013-12-29,16.0,17.0,38.214,ATL,CAR,L 20-21,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Matt Bryant,False,20,21
2014.0,2014-09-07,1.0,1.0,39.101,ATL,NOR,W 37-34,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,23%,False,Matt Bryant,True,37,34
2014.0,2014-09-14,2.0,2.0,39.108,ATL,CIN,L 10-24,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,7%,True,Matt Bryant,False,10,24
2014.0,2014-09-18,3.0,3.0,39.112,ATL,TAM,W 56-14,False,8,8,100.0,,1,0.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,27%,False,Matt Bryant,True,56,14
2014.0,2014-09-28,4.0,4.0,39.122,ATL,MIN,L 28-41,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,12%,True,Matt Bryant,False,28,41
2014.0,2014-10-05,5.0,5.0,39.129,ATL,NYG,L 20-30,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,True,Matt Bryant,False,20,30
2014.0,2014-10-12,6.0,6.0,39.136,ATL,CHI,L 13-27,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,False,Matt Bryant,False,13,27
2014.0,2014-10-19,7.0,7.0,39.143,ATL,BAL,L 7-29,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,8%,True,Matt Bryant,False,7,29
2014.0,2014-10-26,8.0,8.0,39.15,ATL,DET,L 21-22,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,13%,False,Matt Bryant,False,21,22
2014.0,2014-11-09,9.0,10.0,39.164,ATL,TAM,W 27-17,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,21%,True,Matt Bryant,True,27,17
2014.0,2014-11-16,10.0,11.0,39.171,ATL,CAR,W 19-17,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,15%,True,Matt Bryant,True,19,17
2014.0,2014-11-23,11.0,12.0,39.178,ATL,CLE,L 24-26,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Matt Bryant,False,24,26
2014.0,2014-11-30,12.0,13.0,39.185,ATL,ARI,W 29-18,False,2,2,100.0,5,5,100.0,0,17,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,28%,False,Matt Bryant,True,29,18
2014.0,2014-12-08,13.0,14.0,39.193,ATL,GNB,L 37-43,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,True,Matt Bryant,False,37,43
2014.0,2014-12-14,14.0,15.0,39.199,ATL,PIT,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Matt Bryant,False,20,27
2014.0,2014-12-21,15.0,16.0,39.206,ATL,NOR,W 30-14,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,23%,True,Matt Bryant,True,30,14
2014.0,2014-12-28,16.0,17.0,39.213,ATL,CAR,L 3-34,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,1,4%,False,Matt Bryant,False,3,34
2015.0,2015-09-14,1.0,1.0,40.108,ATL,PHI,W 26-24,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,19%,False,Matt Bryant,True,26,24
2015.0,2015-09-20,2.0,2.0,40.114,ATL,NYG,W 24-20,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,True,Matt Bryant,True,24,20
2015.0,2015-09-27,3.0,3.0,40.121,ATL,DAL,W 39-28,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,18%,True,Matt Bryant,True,39,28
2015.0,2015-10-04,4.0,4.0,40.128,ATL,HOU,W 48-21,False,6,6,100.0,,,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,19%,False,Matt Bryant,True,48,21
2015.0,2015-10-11,5.0,5.0,40.135,ATL,WAS,W 25-19,False,1,1,100.0,2,4,50.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,21%,False,Matt Bryant,True,25,19
2015.0,2015-10-15,6.0,6.0,40.139,ATL,NOR,L 21-31,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,True,Matt Bryant,False,21,31
2015.0,2015-10-25,7.0,7.0,40.149,ATL,TEN,W 10-7,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,14%,True,Matt Bryant,True,10,7
2015.0,2015-11-01,8.0,8.0,40.156,ATL,TAM,L 20-23,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,17%,False,Matt Bryant,False,20,23
2015.0,2015-11-08,9.0,9.0,40.163,ATL,SFO,L 16-17,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,True,Matt Bryant,False,16,17
2015.0,2015-11-22,10.0,11.0,40.177,ATL,IND,L 21-24,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,False,Matt Bryant,False,21,24
2015.0,2015-11-29,11.0,12.0,,ATL,MIN,L 10-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Bryant,False,10,20
2015.0,2015-12-06,12.0,13.0,,ATL,TAM,L 19-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Bryant,False,19,23
2015.0,2015-12-13,13.0,14.0,,ATL,CAR,L 0-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Matt Bryant,False,0,38
2015.0,2015-12-20,14.0,15.0,,ATL,JAX,W 23-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Matt Bryant,True,23,17
2015.0,2015-12-27,15.0,16.0,,ATL,CAR,W 20-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Matt Bryant,True,20,13
2015.0,2016-01-03,16.0,17.0,,ATL,NOR,L 17-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Matt Bryant,False,17,20
2016.0,2016-09-11,1.0,1.0,41.105,ATL,TAM,L 24-31,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,False,Matt Bryant,False,24,31
2016.0,2016-09-18,2.0,2.0,41.112,ATL,OAK,W 35-28,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,True,Matt Bryant,True,35,28
2016.0,2016-09-26,3.0,3.0,41.12,ATL,NOR,W 45-32,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,24%,True,Matt Bryant,True,45,32
2016.0,2016-10-02,4.0,4.0,41.126,ATL,CAR,W 48-33,False,6,6,100.0,2,2,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,23%,False,Matt Bryant,True,48,33
2016.0,2016-10-09,5.0,5.0,41.133,ATL,DEN,W 23-16,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,True,Matt Bryant,True,23,16
2016.0,2016-10-16,6.0,6.0,41.14,ATL,SEA,L 24-26,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,13%,True,Matt Bryant,False,24,26
2016.0,2016-10-23,7.0,7.0,41.147,ATL,SDG,L 30-33,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,21%,False,Matt Bryant,False,30,33
2016.0,2016-10-30,8.0,8.0,41.154,ATL,GNB,W 33-32,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,False,Matt Bryant,True,33,32
2016.0,2016-11-03,9.0,9.0,41.158,ATL,TAM,W 43-28,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,27%,True,Matt Bryant,True,43,28
2016.0,2016-11-13,10.0,10.0,41.168,ATL,PHI,L 15-24,False,,1,0.0,3,4,75.0,0,9,0.0,0,0,0,,,2,67,33.50,0,0,0%,0,0%,7,25%,True,Matt Bryant,False,15,24
2016.0,2016-11-27,11.0,12.0,41.182,ATL,ARI,W 38-19,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,22%,False,Matt Bryant,True,38,19
2016.0,2016-12-04,12.0,13.0,41.189,ATL,KAN,L 28-29,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,17%,False,Matt Bryant,False,28,29
2016.0,2016-12-11,13.0,14.0,41.196,ATL,LAR,W 42-14,False,6,6,100.0,,,,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,True,Matt Bryant,True,42,14
2016.0,2016-12-18,14.0,15.0,41.203,ATL,SFO,W 41-13,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,24%,False,Matt Bryant,True,41,13
2016.0,2016-12-24,15.0,16.0,41.209,ATL,CAR,W 33-16,False,3,3,100.0,4,5,80.0,0,15,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,26%,True,Matt Bryant,True,33,16
2016.0,2017-01-01,16.0,17.0,41.217,ATL,NOR,W 38-32,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,False,Matt Bryant,True,38,32
2017.0,2017-09-10,1.0,1.0,42.104,ATL,CHI,W 23-17,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,True,Matt Bryant,True,23,17
2017.0,2017-09-17,2.0,2.0,42.111,ATL,GNB,W 34-23,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,False,Matt Bryant,True,34,23
2017.0,2017-09-24,3.0,3.0,42.118,ATL,DET,W 30-26,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,True,Matt Bryant,True,30,26
2017.0,2017-10-01,4.0,4.0,42.125,ATL,BUF,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,12%,False,Matt Bryant,False,17,23
2017.0,2017-10-15,5.0,6.0,42.139,ATL,MIA,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,17%,False,Matt Bryant,False,17,20
2017.0,2017-10-22,6.0,7.0,42.146,ATL,NWE,L 7-23,False,1,1,100.0,,2,0.0,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,15%,True,Matt Bryant,False,7,23
2017.0,2017-10-29,7.0,8.0,42.153,ATL,NYJ,W 25-20,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,16%,True,Matt Bryant,True,25,20
2017.0,2017-11-05,8.0,9.0,42.16,ATL,CAR,L 17-20,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,12%,True,Matt Bryant,False,17,20
2017.0,2017-11-12,9.0,10.0,42.167,ATL,DAL,W 27-7,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,23%,False,Matt Bryant,True,27,7
2017.0,2017-11-20,10.0,11.0,42.175,ATL,SEA,W 34-31,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,19%,True,Matt Bryant,True,34,31
2017.0,2017-11-26,11.0,12.0,42.181,ATL,TAM,W 34-20,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,23%,False,Matt Bryant,True,34,20
2017.0,2017-12-03,12.0,13.0,42.188,ATL,MIN,L 9-14,False,,,,3,4,75.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,17%,False,Matt Bryant,False,9,14
2017.0,2017-12-07,13.0,14.0,42.192,ATL,NOR,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,17%,False,Matt Bryant,True,20,17
2017.0,2017-12-18,14.0,15.0,42.203,ATL,TAM,W 24-21,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,True,Matt Bryant,True,24,21
2017.0,2017-12-24,15.0,16.0,42.209,ATL,NOR,L 13-23,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,10%,True,Matt Bryant,False,13,23
2017.0,2017-12-31,16.0,17.0,42.216,ATL,CAR,W 22-10,False,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,20%,False,Matt Bryant,True,22,10
2018.0,2018-09-06,1.0,1.0,43.1,ATL,PHI,L 12-18,False,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,True,Matt Bryant,False,12,18
2018.0,2018-09-16,2.0,2.0,43.11,ATL,CAR,W 31-24,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,18%,False,Matt Bryant,True,31,24
2018.0,2018-09-23,3.0,3.0,43.117,ATL,NOR,L 37-43,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,11%,False,Matt Bryant,False,37,43
2018.0,2018-09-30,4.0,4.0,43.124,ATL,CIN,L 36-37,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,24%,False,Matt Bryant,False,36,37
2018.0,2018-10-07,5.0,5.0,43.131,ATL,PIT,L 17-41,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,11%,True,Matt Bryant,False,17,41
2018.0,2018-10-14,6.0,6.0,43.138,ATL,TAM,W 34-29,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,False,Matt Bryant,True,34,29
2018.0,2018-10-22,7.0,7.0,,ATL,NYG,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Matt Bryant,True,23,20
2018.0,2018-11-04,8.0,9.0,,ATL,WAS,W 38-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Bryant,True,38,14
2018.0,2018-11-11,9.0,10.0,,ATL,CLE,L 16-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Bryant,False,16,28
2018.0,2018-11-18,10.0,11.0,43.173,ATL,DAL,L 19-22,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,False,Matt Bryant,False,19,22
2018.0,2018-11-22,11.0,12.0,43.177,ATL,NOR,L 17-31,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,13%,True,Matt Bryant,False,17,31
2018.0,2018-12-02,12.0,13.0,43.187,ATL,BAL,L 16-26,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,2,7%,False,Matt Bryant,False,16,26
2018.0,2018-12-09,13.0,14.0,43.194,ATL,GNB,L 20-34,False,2,3,66.7,,1,0.0,0,2,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,14%,True,Matt Bryant,False,20,34
2018.0,2018-12-16,14.0,15.0,43.201,ATL,ARI,W 40-14,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,18%,False,Matt Bryant,True,40,14
2018.0,2018-12-23,15.0,16.0,43.208,ATL,CAR,W 24-10,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,18%,True,Matt Bryant,True,24,10
2018.0,2018-12-30,16.0,17.0,43.215,ATL,TAM,W 34-32,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,19%,True,Matt Bryant,True,34,32
