Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2011,2011-11-27,11,12,28.216,CAR,@,IND,W 27-19,True,15,69,4.60,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,DeAngelo Williams
2011,2011-12-04,12,13,28.223,CAR,@,TAM,W 38-19,True,11,29,2.64,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,DeAngelo Williams
2011,2011-12-11,13,14,28.230,CAR,,ATL,L 23-31,False,7,87,12.43,1,2,1,4,4.00,0,50.0%,2.00,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,DeAngelo Williams
2011,2011-12-18,14,15,28.237,CAR,@,HOU,W 28-13,True,15,61,4.07,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,DeAngelo Williams
2011,2011-12-24,15,16,28.243,CAR,,TAM,W 48-16,False,7,66,9.43,2,2,2,18,9.00,0,100.0%,9.00,0,0,,0,,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,DeAngelo Williams
2011,2012-01-01,16,17,28.251,CAR,@,NOR,L 17-45,True,7,53,7.57,0,4,2,20,10.00,0,50.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,DeAngelo Williams
2012,2012-09-09,1,1,29.137,CAR,@,TAM,L 10-16,True,6,-1,-0.17,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,42%,0,0%,0,0%,True,DeAngelo Williams
2012,2012-09-16,2,2,29.144,CAR,,NOR,W 35-27,True,14,69,4.93,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,25,40%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-09-20,3,3,29.148,CAR,,NYG,L 7-36,True,11,50,4.55,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,52%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-09-30,4,4,29.158,CAR,@,ATL,L 28-30,True,11,49,4.45,1,2,1,2,2.00,0,50.0%,1.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,25,39%,0,0%,0,0%,True,DeAngelo Williams
2012,2012-10-07,5,5,29.165,CAR,,SEA,L 12-16,True,6,6,1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,20,36%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-10-21,6,7,29.179,CAR,,DAL,L 14-19,False,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,8%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-10-28,7,8,29.186,CAR,@,CHI,L 22-23,False,11,33,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,17%,0,0%,0,0%,True,DeAngelo Williams
2012,2012-11-04,8,9,29.193,CAR,@,WAS,W 21-13,False,6,37,6.17,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,18,33%,0,0%,0,0%,True,DeAngelo Williams
2012,2012-11-11,9,10,29.200,CAR,,DEN,L 14-36,False,6,6,1.00,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,33%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-11-18,10,11,29.207,CAR,,TAM,L 21-27,False,7,18,2.57,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,22%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-11-26,11,12,29.215,CAR,@,PHI,W 30-22,False,11,21,1.91,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,49%,0,0%,0,0%,True,DeAngelo Williams
2012,2012-12-02,12,13,29.221,CAR,@,KAN,L 21-27,True,12,67,5.58,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,61%,0,0%,0,0%,True,DeAngelo Williams
2012,2012-12-09,13,14,29.228,CAR,,ATL,W 30-20,True,17,56,3.29,0,3,2,56,28.00,1,66.7%,18.67,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,42,60%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-12-16,14,15,29.235,CAR,@,SDG,W 31-7,True,22,93,4.23,0,2,2,51,25.50,1,100.0%,25.50,0,0,,0,,1,6,0.0,0,0,0,,,1,1,0,0,0,0,41,53%,0,0%,0,0%,True,DeAngelo Williams
2012,2012-12-23,15,16,29.242,CAR,,OAK,W 17-6,True,10,19,1.90,0,3,2,29,14.50,0,66.7%,9.67,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,46%,0,0%,0,0%,False,DeAngelo Williams
2012,2012-12-30,16,17,29.249,CAR,@,NOR,W 44-38,True,21,210,10.00,2,2,1,3,3.00,0,50.0%,1.50,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,46,61%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-09-08,1,1,30.136,CAR,,SEA,L 7-12,True,17,86,5.06,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,,0,0,0.0,1,0,1,,,2,1,0,0,0,0,31,60%,0,0%,0,0%,False,DeAngelo Williams
2013,2013-09-15,2,2,30.143,CAR,@,BUF,L 23-24,True,22,85,3.86,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,62%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-09-22,3,3,30.150,CAR,,NYG,W 38-0,True,23,120,5.22,0,2,1,-3,-3.00,0,50.0%,-1.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,57%,0,0%,0,0%,False,DeAngelo Williams
2013,2013-10-06,4,5,30.164,CAR,@,ARI,L 6-22,True,12,39,3.25,0,3,2,30,15.00,0,66.7%,10.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,50%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-10-13,5,6,30.171,CAR,@,MIN,W 35-10,True,17,64,3.76,0,5,5,53,10.60,0,100.0%,10.60,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,61%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-10-20,6,7,30.178,CAR,,STL,W 30-15,True,15,40,2.67,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,1,0,0,32,54%,0,0%,0,0%,False,DeAngelo Williams
2013,2013-10-24,7,8,30.182,CAR,@,TAM,W 31-13,True,8,43,5.38,1,3,1,8,8.00,0,33.3%,2.67,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,30,48%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-11-03,8,9,30.192,CAR,,ATL,W 34-10,True,13,42,3.23,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,39%,0,0%,0,0%,False,DeAngelo Williams
2013,2013-11-10,9,10,30.199,CAR,@,SFO,W 10-9,True,8,46,5.75,1,2,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,19,29%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-11-18,10,11,30.207,CAR,,NWE,W 24-20,True,6,14,2.33,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,39%,0,0%,0,0%,False,DeAngelo Williams
2013,2013-11-24,11,12,30.213,CAR,@,MIA,W 20-16,True,10,31,3.10,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,44%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-12-01,12,13,,CAR,,TAM,W 27-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2013,2013-12-08,13,14,30.227,CAR,@,NOR,L 13-31,True,13,52,4.00,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,51%,0,0%,0,0%,True,DeAngelo Williams
2013,2013-12-15,14,15,30.234,CAR,,NYJ,W 30-20,True,15,81,5.40,0,4,3,87,29.00,1,75.0%,21.75,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,32,50%,0,0%,0,0%,False,DeAngelo Williams
2013,2013-12-22,15,16,30.241,CAR,,NOR,W 17-13,True,12,67,5.58,1,1,1,0,0.00,0,100.0%,0.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,21,48%,0,0%,0,0%,False,DeAngelo Williams
2013,2013-12-29,16,17,30.248,CAR,@,ATL,W 21-20,True,10,33,3.30,0,2,2,75,37.50,0,100.0%,37.50,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,22,38%,0,0%,0,0%,True,DeAngelo Williams
2014,2014-09-07,1,1,31.135,CAR,@,TAM,W 20-14,True,14,72,5.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,37%,0,0%,0,0%,True,DeAngelo Williams
2014,2014-09-14,2,2,,CAR,,DET,W 24-7,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2014,2014-09-21,3,3,,CAR,,PIT,L 19-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2014,2014-09-28,4,4,31.156,CAR,@,BAL,L 10-38,True,11,34,3.09,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,32%,0,0%,0,0%,True,DeAngelo Williams
2014,2014-10-05,5,5,,CAR,,CHI,W 31-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2014,2014-10-12,6,6,,CAR,@,CIN,T 37-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2014,2014-10-19,7,7,,CAR,@,GNB,L 17-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2014,2014-10-26,8,8,,CAR,,SEA,L 9-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2014,2014-10-30,9,9,31.188,CAR,,NOR,L 10-28,True,7,20,2.86,0,1,1,30,30.00,0,100.0%,30.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,39%,0,0%,0,0%,False,DeAngelo Williams
2014,2014-11-10,10,10,31.199,CAR,@,PHI,L 21-45,True,13,31,2.38,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,30,37%,0,0%,0,0%,True,DeAngelo Williams
2014,2014-11-16,11,11,31.205,CAR,,ATL,L 17-19,True,10,41,4.10,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,35%,0,0%,0,0%,False,DeAngelo Williams
2014,2014-11-30,12,13,31.219,CAR,@,MIN,L 13-31,True,7,21,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,19%,0,0%,0,0%,True,DeAngelo Williams
2014,2014-12-07,13,14,,CAR,@,NOR,W 41-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2014,2014-12-14,14,15,,CAR,,TAM,W 19-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2014,2014-12-21,15,16,,CAR,,CLE,W 17-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2014,2014-12-28,16,17,,CAR,@,ATL,W 34-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2015,2015-09-10,1,1,32.138,PIT,@,NWE,L 21-28,True,21,127,6.05,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,85%,0,0%,0,0%,True,DeAngelo Williams
2015,2015-09-20,2,2,32.148,PIT,,SFO,W 43-18,True,20,77,3.85,3,5,4,15,3.75,0,80.0%,3.00,0,0,,0,,3,18,0.0,0,0,0,,,0,0,0,0,0,0,53,93%,0,0%,1,4%,False,DeAngelo Williams
2015,2015-09-27,3,3,32.155,PIT,@,STL,W 12-6,True,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,8%,0,0%,0,0%,True,DeAngelo Williams
2015,2015-10-01,4,4,32.159,PIT,,BAL,L 20-23,False,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,10%,0,0%,0,0%,False,DeAngelo Williams
2015,2015-10-12,5,5,32.170,PIT,@,SDG,W 24-20,False,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,16%,0,0%,0,0%,True,DeAngelo Williams
2015,2015-10-18,6,6,32.176,PIT,,ARI,W 25-13,False,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,4%,0,0%,0,0%,False,DeAngelo Williams
2015,2015-10-25,7,7,32.183,PIT,@,KAN,L 13-23,False,4,9,2.25,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,18%,0,0%,0,0%,True,DeAngelo Williams
2015,2015-11-01,8,8,32.190,PIT,,CIN,L 10-16,False,9,71,7.89,0,4,4,39,9.75,0,100.0%,9.75,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,71%,0,0%,0,0%,False,DeAngelo Williams
2015,2015-11-08,9,9,32.197,PIT,,OAK,W 38-35,False,27,170,6.30,2,4,2,55,27.50,0,50.0%,13.75,0,0,,0,1,2,14,0.0,0,0,0,,,0,0,0,0,0,0,80,94%,0,0%,0,0%,False,DeAngelo Williams
2015,2015-11-15,10,10,32.204,PIT,,CLE,W 30-9,True,17,54,3.18,0,2,1,15,15.00,0,50.0%,7.50,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,59,89%,0,0%,0,0%,False,DeAngelo Williams
2015,2015-11-29,11,12,32.218,PIT,@,SEA,L 30-39,True,8,29,3.63,1,7,7,88,12.57,0,100.0%,12.57,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,76,95%,0,0%,0,0%,True,DeAngelo Williams
2015,2015-12-06,12,13,32.225,PIT,,IND,W 45-10,True,26,134,5.15,0,6,5,31,6.20,0,83.3%,5.17,0,0,,0,,0,0,0.0,0,0,0,0,0,2,1,0,1,0,0,68,92%,0,0%,0,0%,False,DeAngelo Williams
2015,2015-12-13,13,14,32.232,PIT,@,CIN,W 33-20,True,23,76,3.30,2,2,2,15,7.50,0,100.0%,7.50,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,65,92%,0,0%,2,7%,True,DeAngelo Williams
2015,2015-12-20,14,15,32.239,PIT,,DEN,W 34-27,True,14,26,1.86,1,6,5,30,6.00,0,83.3%,5.00,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,77,96%,0,0%,0,0%,False,DeAngelo Williams
2015,2015-12-27,15,16,32.246,PIT,@,BAL,L 17-20,True,17,100,5.88,2,6,6,53,8.83,0,100.0%,8.83,0,0,,0,,2,12,0.0,0,0,0,0,0,1,1,0,1,0,0,56,92%,0,0%,0,0%,True,DeAngelo Williams
2015,2016-01-03,16,17,32.253,PIT,@,CLE,W 28-12,True,5,8,1.60,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,38%,0,0%,0,0%,True,DeAngelo Williams
2016,2016-09-12,1,1,33.140,PIT,@,WAS,W 38-16,True,26,143,5.50,2,9,6,28,4.67,0,66.7%,3.11,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,56,82%,0,0%,0,0%,True,DeAngelo Williams
2016,2016-09-18,2,2,33.146,PIT,,CIN,W 24-16,True,32,94,2.94,0,5,4,38,9.50,1,80.0%,7.60,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,89%,0,0%,0,0%,False,DeAngelo Williams
2016,2016-09-25,3,3,33.153,PIT,@,PHI,L 3-34,True,8,21,2.63,0,7,4,23,5.75,0,57.1%,3.29,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,87%,0,0%,0,0%,True,DeAngelo Williams
2016,2016-10-02,4,4,33.160,PIT,,KAN,W 43-14,False,4,7,1.75,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,17,29%,0,0%,2,7%,False,DeAngelo Williams
2016,2016-10-09,5,5,33.167,PIT,,NYJ,W 31-13,False,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,16%,0,0%,0,0%,False,DeAngelo Williams
2016,2016-10-16,6,6,33.174,PIT,@,MIA,L 15-30,False,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,13%,0,0%,0,0%,True,DeAngelo Williams
2016,2016-10-23,7,7,,PIT,,NWE,L 16-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2016,2016-11-06,8,9,33.195,PIT,@,BAL,L 14-21,False,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,6%,0,0%,0,0%,True,DeAngelo Williams
2016,2016-11-13,9,10,,PIT,,DAL,L 30-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2016,2016-11-20,10,11,,PIT,@,CLE,W 24-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2016,2016-11-24,11,12,,PIT,@,IND,W 28-7,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2016,2016-12-04,12,13,,PIT,,NYG,W 24-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAngelo Williams
2016,2016-12-11,13,14,,PIT,@,BUF,W 27-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2016,2016-12-18,14,15,,PIT,@,CIN,W 24-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAngelo Williams
2016,2017-01-01,16,17,33.251,PIT,,CLE,W 27-24,True,23,67,2.91,1,4,3,27,9.00,1,75.0%,6.75,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,56,79%,0,0%,0,0%,False,DeAngelo Williams
,141 Games,,,,,,,72-69-0,False,1730,8096,4.68,61,319,236,2106,8.92,9,74.0%,6.60,45,854,18.98,0,3,70,426,0.0,1,0,1,0,0,16,12,0,4,0,0,,,,,,,False,DeAngelo Williams
