Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-11-27,12.0,13.0,,SFO,SEA,L 3-19,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,3,19
2014.0,2014-12-07,13.0,14.0,,SFO,OAK,L 13-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,13,24
2014.0,2014-12-14,14.0,15.0,,SFO,SEA,L 7-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,7,17
2014.0,2014-12-20,15.0,16.0,,SFO,SDG,L 35-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,35,38
2014.0,2014-12-28,16.0,17.0,,SFO,ARI,W 20-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,True,20,17
2015.0,2015-09-14,1.0,1.0,,SFO,MIN,W 20-3,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,True,20,3
2015.0,2015-09-20,2.0,2.0,,SFO,PIT,L 18-43,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,18,43
2015.0,2015-09-27,3.0,3.0,,SFO,ARI,L 7-47,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,7,47
2015.0,2015-10-04,4.0,4.0,,SFO,GNB,L 3-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,3,17
2015.0,2015-10-11,5.0,5.0,,SFO,NYG,L 27-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,27,30
2015.0,2015-10-18,6.0,6.0,,SFO,BAL,W 25-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,True,25,20
2015.0,2015-10-22,7.0,7.0,,SFO,SEA,L 3-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,3,20
2015.0,2015-11-01,8.0,8.0,,SFO,STL,L 6-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,6,27
2015.0,2015-11-08,9.0,9.0,26.024,SFO,ATL,W 17-16,True,15,25,60.00,185,2,2,76.2,0,0,7.40,5.40,8,32,4.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,64,97%,0,0%,0,0%,False,Blaine Gabbert,True,17,16
2015.0,2015-11-22,10.0,11.0,26.038,SFO,SEA,L 13-29,True,22,34,64.71,264,1,0,98.2,2,17,7.76,8.35,4,22,5.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,True,Blaine Gabbert,False,13,29
2015.0,2015-11-29,11.0,12.0,26.045,SFO,ARI,L 13-19,True,25,36,69.44,318,1,1,94.4,2,17,8.83,8.14,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,False,Blaine Gabbert,False,13,19
2015.0,2015-12-06,12.0,13.0,26.052,SFO,CHI,W 26-20,True,18,32,56.25,196,1,0,84.9,4,26,6.13,6.75,6,75,12.50,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,61,100%,0,0%,0,0%,True,Blaine Gabbert,True,26,20
2015.0,2015-12-13,13.0,14.0,26.059,SFO,CLE,L 10-24,True,18,28,64.29,194,1,0,96.4,9,44,6.93,7.64,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,56,100%,0,0%,0,0%,True,Blaine Gabbert,False,10,24
2015.0,2015-12-20,14.0,15.0,26.066,SFO,CIN,L 14-24,True,30,50,60.00,295,1,3,58.3,4,32,5.90,3.60,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,False,Blaine Gabbert,False,14,24
2015.0,2015-12-27,15.0,16.0,26.073,SFO,DET,L 17-32,True,22,33,66.67,225,2,0,106.2,3,24,6.82,8.03,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,62,100%,0,0%,0,0%,True,Blaine Gabbert,False,17,32
2015.0,2016-01-03,16.0,17.0,26.08,SFO,STL,W 19-16,True,28,44,63.64,354,1,1,86.7,1,4,8.05,7.48,7,7,1.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,-15,0,81,100%,0,0%,0,0%,False,Blaine Gabbert,True,19,16
2016.0,2016-09-12,1.0,1.0,26.333,SFO,LAR,W 28-0,True,22,35,62.86,170,1,0,84.2,0,0,4.86,5.43,9,43,4.78,0,1,1,-16,-16.00,0,100.0%,-16.00,0,0,0,0,0,0,0,0,78,96%,0,0%,0,0%,False,Blaine Gabbert,True,28,0
2016.0,2016-09-18,2.0,2.0,26.339,SFO,CAR,L 27-46,True,17,36,47.22,243,2,2,64.9,2,6,6.75,5.36,3,10,3.33,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,Blaine Gabbert,False,27,46
2016.0,2016-09-25,3.0,3.0,26.346,SFO,SEA,L 18-37,True,14,25,56.00,119,0,1,51.9,0,0,4.76,2.96,5,22,4.40,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,True,Blaine Gabbert,False,18,37
2016.0,2016-10-02,4.0,4.0,26.353,SFO,DAL,L 17-24,True,16,23,69.57,196,1,1,91.9,1,7,8.52,7.43,12,27,2.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,False,Blaine Gabbert,False,17,24
2016.0,2016-10-06,5.0,5.0,26.357,SFO,ARI,L 21-33,True,18,31,58.06,162,1,2,56.1,7,27,5.23,2.97,10,70,7.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,78,100%,0,0%,0,0%,False,Blaine Gabbert,False,21,33
2016.0,2016-10-16,6.0,6.0,,SFO,BUF,L 16-45,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,16,45
2016.0,2016-10-23,7.0,7.0,,SFO,TAM,L 17-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,17,34
2016.0,2016-11-06,8.0,9.0,,SFO,NOR,L 23-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,23,41
2016.0,2016-11-13,9.0,10.0,,SFO,ARI,L 20-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,20,23
2016.0,2016-11-20,10.0,11.0,,SFO,NWE,L 17-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,17,30
2016.0,2016-11-27,11.0,12.0,,SFO,MIA,L 24-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,24,31
2016.0,2016-12-04,12.0,13.0,27.05,SFO,CHI,L 6-26,False,4,10,40.00,35,0,0,50.0,1,8,3.50,3.50,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,13,22%,0,0%,0,0%,True,Blaine Gabbert,False,6,26
2016.0,2016-12-11,13.0,14.0,,SFO,NYJ,L 17-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,17,23
2016.0,2016-12-18,14.0,15.0,,SFO,ATL,L 13-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Blaine Gabbert,False,13,41
2016.0,2016-12-24,15.0,16.0,,SFO,LAR,W 22-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Blaine Gabbert,True,22,21
2016.0,2017-01-01,16.0,17.0,,SFO,SEA,L 23-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Blaine Gabbert,False,23,25
2017.0,2017-09-10,1.0,1.0,,ARI,DET,L 23-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Blaine Gabbert,False,23,35
2017.0,2017-09-17,2.0,2.0,,ARI,IND,W 16-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Blaine Gabbert,True,16,13
2017.0,2017-09-25,3.0,3.0,,ARI,DAL,L 17-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Blaine Gabbert,False,17,28
2017.0,2017-10-01,4.0,4.0,,ARI,SFO,W 18-15,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Blaine Gabbert,True,18,15
2017.0,2017-10-08,5.0,5.0,,ARI,PHI,L 7-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Blaine Gabbert,False,7,34
2017.0,2017-10-15,6.0,6.0,,ARI,TAM,W 38-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Blaine Gabbert,True,38,33
2017.0,2017-10-22,7.0,7.0,,ARI,LAR,L 0-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Blaine Gabbert,False,0,33
2017.0,2017-11-05,8.0,9.0,,ARI,SFO,W 20-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,True,20,10
2017.0,2017-11-09,9.0,10.0,,ARI,SEA,L 16-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,False,16,22
2017.0,2017-11-19,10.0,11.0,28.035,ARI,HOU,L 21-31,True,22,34,64.71,257,3,2,92.4,2,13,7.56,6.68,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,58,100%,0,0%,0,0%,True,Blaine Gabbert,False,21,31
2017.0,2017-11-26,11.0,12.0,28.042,ARI,JAX,W 27-24,True,22,38,57.89,241,2,1,83.3,1,5,6.34,6.21,6,17,2.83,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-3,0,73,100%,0,0%,0,0%,False,Blaine Gabbert,True,27,24
2017.0,2017-12-03,12.0,13.0,28.049,ARI,LAR,L 16-32,True,18,32,56.25,221,1,2,62.1,7,34,6.91,4.72,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-7,0,64,100%,0,0%,0,0%,False,Blaine Gabbert,False,16,32
2017.0,2017-12-10,13.0,14.0,28.056,ARI,TEN,W 12-7,True,17,26,65.38,178,0,0,85.1,8,53,6.85,6.85,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,False,Blaine Gabbert,True,12,7
2017.0,2017-12-17,14.0,15.0,28.063,ARI,WAS,L 15-20,True,16,41,39.02,189,0,1,43.6,5,44,4.61,3.51,6,28,4.67,0,0,0,0,,0,0.0%,,0,0,3,1,0,1,0,0,82,100%,0,0%,0,0%,True,Blaine Gabbert,False,15,20
2017.0,2017-12-24,15.0,16.0,,ARI,NYG,W 23-0,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Blaine Gabbert,True,23,0
2017.0,2017-12-31,16.0,17.0,,ARI,SEA,W 26-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,True,26,24
2018.0,2018-09-09,1.0,1.0,28.329,TEN,MIA,L 20-27,False,11,22,50.00,117,0,1,47.0,0,0,5.32,3.27,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,33,48%,0,0%,0,0%,True,Blaine Gabbert,False,20,27
2018.0,2018-09-16,2.0,2.0,28.336,TEN,HOU,W 20-17,True,13,20,65.00,117,1,0,97.3,1,8,5.85,6.85,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,False,Blaine Gabbert,True,20,17
2018.0,2018-09-23,3.0,3.0,28.343,TEN,JAX,W 9-6,True,1,3,33.33,8,0,0,42.4,2,17,2.67,2.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,9,15%,0,0%,0,0%,True,Blaine Gabbert,True,9,6
2018.0,2018-09-30,4.0,4.0,,TEN,PHI,W 26-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Blaine Gabbert,True,26,23
2018.0,2018-10-07,5.0,5.0,,TEN,BUF,L 12-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Blaine Gabbert,False,12,13
