Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-12-31,16.0,17.0,26.039,CIN,BAL,W 31-27,False,10,52,5.20,0,9,6,18,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,68%,0,0%,1,3%,True,Giovani Bernard,True,31,27
2018.0,2018-09-09,1.0,1.0,26.291,CIN,IND,W 34-23,False,1,-2,-2.00,0,1,1,11,11.00,0,100.0%,11.00,1,14,14.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,21%,0,0%,3,10%,True,Giovani Bernard,True,34,23
2018.0,2018-09-13,2.0,2.0,26.295,CIN,BAL,W 34-23,False,6,27,4.50,0,7,4,15,3.75,0,57.1%,2.14,1,11,11.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,51%,0,0%,4,13%,False,Giovani Bernard,True,34,23
2018.0,2018-09-23,3.0,3.0,26.305,CIN,CAR,L 21-31,True,12,61,5.08,1,9,5,25,5.00,0,55.6%,2.78,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,88%,0,0%,0,0%,True,Giovani Bernard,False,21,31
2018.0,2018-09-30,4.0,4.0,26.312,CIN,ATL,W 37-36,True,15,69,4.60,2,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,44,60%,0,0%,0,0%,True,Giovani Bernard,True,37,36
2018.0,2018-10-07,5.0,5.0,,CIN,MIA,W 27-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Giovani Bernard,True,27,17
2018.0,2018-10-14,6.0,6.0,,CIN,PIT,L 21-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Giovani Bernard,False,21,28
2018.0,2018-10-21,7.0,7.0,,CIN,KAN,L 10-45,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Giovani Bernard,False,10,45
2018.0,2018-10-28,8.0,8.0,,CIN,TAM,W 37-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Giovani Bernard,True,37,34
2018.0,2018-11-11,9.0,10.0,26.354,CIN,NOR,L 14-51,False,2,6,3.00,0,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,28%,0,0%,0,0%,False,Giovani Bernard,False,14,51
2018.0,2018-11-18,10.0,11.0,26.361,CIN,BAL,L 21-24,True,2,5,2.50,0,4,4,20,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,47%,0,0%,0,0%,True,Giovani Bernard,False,21,24
2018.0,2018-11-25,11.0,12.0,27.003,CIN,CLE,L 20-35,False,1,10,10.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,31%,0,0%,0,0%,False,Giovani Bernard,False,20,35
2018.0,2018-12-02,12.0,13.0,27.01,CIN,DEN,L 10-24,False,5,14,2.80,0,8,6,32,5.33,0,75.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,41%,0,0%,0,0%,False,Giovani Bernard,False,10,24
2018.0,2018-12-09,13.0,14.0,27.017,CIN,LAC,L 21-26,False,3,7,2.33,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,37%,0,0%,0,0%,True,Giovani Bernard,False,21,26
2018.0,2018-12-16,14.0,15.0,27.024,CIN,OAK,W 30-16,False,6,7,1.17,0,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,38%,0,0%,0,0%,False,Giovani Bernard,True,30,16
2018.0,2018-12-23,15.0,16.0,27.031,CIN,CLE,L 18-26,False,0,0,,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,14,30%,0,0%,1,4%,True,Giovani Bernard,False,18,26
2018.0,2018-12-30,16.0,17.0,27.038,CIN,PIT,L 13-16,True,3,7,2.33,0,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,19,39%,0,0%,3,12%,True,Giovani Bernard,False,13,16
2019.0,2019-09-08,1.0,1.0,27.29,CIN,SEA,L 20-21,False,7,21,3.00,0,3,2,42,21.00,0,66.7%,14.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,47,63%,0,0%,0,0%,True,Giovani Bernard,False,20,21
2019.0,2019-09-15,2.0,2.0,27.297,CIN,SFO,L 17-41,False,6,6,1.00,0,3,1,7,7.00,0,33.3%,2.33,1,14,14.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,39%,0,0%,1,3%,False,Giovani Bernard,False,17,41
2019.0,2019-09-22,3.0,3.0,27.304,CIN,BUF,L 17-21,False,3,5,1.67,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,42%,0,0%,0,0%,True,Giovani Bernard,False,17,21
2019.0,2019-09-30,4.0,4.0,27.312,CIN,PIT,L 3-27,False,1,3,3.00,0,6,4,16,4.00,0,66.7%,2.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,32%,0,0%,0,0%,True,Giovani Bernard,False,3,27
2019.0,2019-10-06,5.0,5.0,27.318,CIN,ARI,L 23-26,False,2,10,5.00,0,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,39%,0,0%,0,0%,False,Giovani Bernard,False,23,26
2019.0,2019-10-13,6.0,6.0,27.325,CIN,BAL,L 17-23,False,4,4,1.00,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,54%,0,0%,0,0%,True,Giovani Bernard,False,17,23
2019.0,2019-10-20,7.0,7.0,27.332,CIN,JAX,L 17-27,False,4,0,0.00,0,3,2,4,2.00,0,66.7%,1.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,47%,0,0%,1,3%,False,Giovani Bernard,False,17,27
2019.0,2019-10-27,8.0,8.0,27.339,CIN,LAR,L 10-24,False,3,31,10.33,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,39%,0,0%,1,4%,True,Giovani Bernard,False,10,24
2019.0,2019-11-10,9.0,10.0,27.353,CIN,BAL,L 13-49,False,4,8,2.00,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,18,25%,0,0%,1,4%,False,Giovani Bernard,False,13,49
2019.0,2019-11-17,10.0,11.0,27.36,CIN,OAK,L 10-17,True,3,30,10.00,0,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,50%,0,0%,3,13%,True,Giovani Bernard,False,10,17
2019.0,2019-11-24,11.0,12.0,28.002,CIN,PIT,L 10-16,True,1,-1,-1.00,0,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,21,37%,0,0%,0,0%,False,Giovani Bernard,False,10,16
2019.0,2019-12-01,12.0,13.0,28.009,CIN,NYJ,W 22-6,False,1,4,4.00,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18%,0,0%,1,4%,False,Giovani Bernard,True,22,6
2019.0,2019-12-08,13.0,14.0,28.016,CIN,CLE,L 19-27,False,4,15,3.75,0,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,40%,0,0%,0,0%,True,Giovani Bernard,False,19,27
2019.0,2019-12-15,14.0,15.0,28.023,CIN,NWE,L 13-34,False,5,27,5.40,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,33%,0,0%,1,4%,False,Giovani Bernard,False,13,34
2019.0,2019-12-22,15.0,16.0,28.03,CIN,MIA,L 35-38,False,2,3,1.50,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,57%,0,0%,1,3%,True,Giovani Bernard,False,35,38
2019.0,2019-12-29,16.0,17.0,28.037,CIN,CLE,W 33-23,False,3,4,1.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,26%,0,0%,0,0%,False,Giovani Bernard,True,33,23
2020.0,2020-09-13,1.0,1.0,28.296,CIN,LAC,L 13-16,False,1,7,7.00,0,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,29%,0,0%,9,31%,False,Giovani Bernard,False,13,16
2020.0,2020-09-17,2.0,2.0,28.3,CIN,CLE,L 30-35,False,1,3,3.00,0,7,5,22,4.40,0,71.4%,3.14,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,46%,0,0%,4,15%,True,Giovani Bernard,False,30,35
2020.0,2020-09-27,3.0,3.0,28.31,CIN,PHI,T 23-23,False,0,0,,0,3,3,55,18.33,0,100.0%,18.33,1,14,14.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,25%,0,0%,14,37%,True,Giovani Bernard,False,23,23
2020.0,2020-10-04,4.0,4.0,28.317,CIN,JAX,W 33-25,False,2,19,9.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,17%,0,0%,6,19%,False,Giovani Bernard,True,33,25
2020.0,2020-10-11,5.0,5.0,28.324,CIN,BAL,L 3-27,False,0,0,,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,24%,0,0%,11,42%,True,Giovani Bernard,False,3,27
2020.0,2020-10-18,6.0,6.0,28.331,CIN,IND,L 27-31,False,8,15,1.88,1,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,35,48%,0,0%,2,7%,True,Giovani Bernard,False,27,31
2020.0,2020-10-25,7.0,7.0,28.338,CIN,CLE,L 34-37,True,13,37,2.85,0,5,5,59,11.80,1,100.0%,11.80,1,24,24.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,76%,0,0%,1,4%,False,Giovani Bernard,False,34,37
2020.0,2020-11-01,8.0,8.0,28.345,CIN,TEN,W 31-20,True,15,62,4.13,1,4,3,16,5.33,1,75.0%,4.00,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,47,64%,0,0%,1,4%,False,Giovani Bernard,True,31,20
2020.0,2020-11-15,9.0,10.0,28.359,CIN,PIT,L 10-36,True,8,30,3.75,0,7,4,17,4.25,0,57.1%,2.43,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,68%,0,0%,0,0%,True,Giovani Bernard,False,10,36
2020.0,2020-11-22,10.0,11.0,29.0,CIN,WAS,L 9-20,True,9,18,2.00,0,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,54%,0,0%,0,0%,True,Giovani Bernard,False,9,20
2020.0,2020-11-29,11.0,12.0,29.007,CIN,NYG,L 17-19,True,8,32,4.00,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,78%,0,0%,1,3%,False,Giovani Bernard,False,17,19
2020.0,2020-12-06,12.0,13.0,29.014,CIN,MIA,L 7-19,True,12,30,2.50,0,2,2,-1,-0.50,0,100.0%,-0.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,67%,0,0%,2,7%,True,Giovani Bernard,False,7,19
2020.0,2020-12-13,13.0,14.0,29.021,CIN,DAL,L 7-30,True,3,8,2.67,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,17,24%,0,0%,2,10%,False,Giovani Bernard,False,7,30
2020.0,2020-12-21,14.0,15.0,29.029,CIN,PIT,W 27-17,True,25,83,3.32,1,1,1,14,14.00,1,100.0%,14.00,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,38,68%,0,0%,0,0%,False,Giovani Bernard,True,27,17
2020.0,2020-12-27,15.0,16.0,29.035,CIN,HOU,W 37-31,True,16,65,4.06,0,8,7,66,9.43,0,87.5%,8.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,58%,0,0%,0,0%,True,Giovani Bernard,True,37,31
2020.0,2021-01-03,16.0,17.0,29.042,CIN,BAL,L 3-38,True,3,7,2.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,37%,0,0%,0,0%,False,Giovani Bernard,False,3,38
2021.0,2021-09-09,1.0,1.0,29.291,TAM,DAL,W 31-29,False,0,0,,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,26%,0,0%,7,21%,False,Giovani Bernard,True,31,29
2021.0,2021-09-19,2.0,2.0,29.301,TAM,ATL,W 48-25,False,0,0,,0,2,2,16,8.00,0,100.0%,8.00,1,16,16.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,10%,0,0%,4,13%,False,Giovani Bernard,True,48,25
2021.0,2021-09-26,3.0,3.0,29.308,TAM,LAR,L 24-34,False,0,0,,0,10,9,51,5.67,1,90.0%,5.10,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,1,0,0,1,0,0,33,45%,0,0%,7,23%,True,Giovani Bernard,False,24,34
2021.0,2021-10-03,4.0,4.0,,TAM,NWE,W 19-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Giovani Bernard,True,19,17
2021.0,2021-10-10,5.0,5.0,29.322,TAM,MIA,W 45-17,False,4,21,5.25,0,2,2,14,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,17,23%,0,0%,4,14%,False,Giovani Bernard,True,45,17
2021.0,2021-10-14,6.0,6.0,29.326,TAM,PHI,W 28-22,False,0,0,,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,12,16%,0,0%,4,17%,True,Giovani Bernard,True,28,22
2021.0,2021-10-24,7.0,7.0,29.336,TAM,CHI,W 38-3,False,0,0,,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,15%,0,0%,2,8%,False,Giovani Bernard,True,38,3
2021.0,2021-10-31,8.0,8.0,29.343,TAM,NOR,L 27-36,False,2,30,15.00,0,1,1,7,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,13,21%,0,0%,11,38%,True,Giovani Bernard,False,27,36
2021.0,2021-11-14,9.0,10.0,29.357,TAM,WAS,L 19-29,False,1,4,4.00,0,3,1,4,4.00,0,33.3%,1.33,1,19,19.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,29%,0,0%,7,28%,True,Giovani Bernard,False,19,29
2021.0,2021-11-22,10.0,11.0,30.0,TAM,NYG,W 30-10,False,0,0,,0,1,1,3,3.00,0,100.0%,3.00,1,18,18.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,10%,0,0%,6,24%,False,Giovani Bernard,True,30,10
2021.0,2021-11-28,11.0,12.0,30.006,TAM,IND,W 38-31,False,,,,,,,,,,0.0%,,,,,,,,,,0,0,,,,,,,,,,,,,1,1%,0,0%,16,52%,True,Giovani Bernard,True,38,31
2021.0,2021-12-05,12.0,13.0,30.013,TAM,ATL,W 30-17,False,1,3,3.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,2,7,3.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,10%,0,0%,9,35%,True,Giovani Bernard,True,30,17
2021.0,2021-12-12,13.0,14.0,30.02,TAM,BUF,W 33-27,False,,,,,,,,,,0.0%,,,,,,,,,,0,0,,,,,,,,,,,,,7,8%,0,0%,5,14%,False,Giovani Bernard,True,33,27
2021.0,2021-12-19,14.0,15.0,,TAM,NOR,L 0-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Giovani Bernard,False,0,9
2021.0,2021-12-26,15.0,16.0,,TAM,CAR,W 32-6,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Giovani Bernard,True,32,6
2021.0,2022-01-02,16.0,17.0,,TAM,NYJ,W 28-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Giovani Bernard,True,28,24
2021.0,2022-01-09,17.0,18.0,,TAM,CAR,W 41-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Giovani Bernard,True,41,17
,127 Games,,,,,,60-64-3,False,929,3755,4.04,22,486,365,2990,8.19,14,75.1%,6.15,10,143,14.30,0,2,7,3.50,0,36,216,0.0,1,0,1,0,0,8,4,0,8,6,0,,,,,,,False,Giovani Bernard,False,64,3
