Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-12-22,15.0,16.0,29.338,NOR,TEN,W 38-28,False,7,14,2.00,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,36%,0,0%,0,0%,True,Latavius Murray,True,38,28
2019.0,2019-12-29,16.0,17.0,29.345,NOR,CAR,W 42-10,True,17,61,3.59,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,54%,0,0%,0,0%,True,Latavius Murray,True,42,10
2020.0,2020-09-13,1.0,1.0,30.239,NOR,TAM,W 34-23,False,15,48,3.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,34%,0,0%,0,0%,False,Latavius Murray,True,34,23
2020.0,2020-09-21,2.0,2.0,30.247,NOR,LVR,L 24-34,False,3,14,4.67,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,27%,0,0%,0,0%,True,Latavius Murray,False,24,34
2020.0,2020-09-27,3.0,3.0,30.253,NOR,GNB,L 30-37,True,12,58,4.83,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,34%,0,0%,0,0%,False,Latavius Murray,False,30,37
2020.0,2020-10-04,4.0,4.0,30.26,NOR,DET,W 35-29,False,14,64,4.57,2,2,1,19,19.00,0,50.0%,9.50,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,29,41%,0,0%,0,0%,True,Latavius Murray,True,35,29
2020.0,2020-10-12,5.0,5.0,30.268,NOR,LAC,W 30-27,True,8,34,4.25,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,28%,0,0%,0,0%,False,Latavius Murray,True,30,27
2020.0,2020-10-25,6.0,7.0,30.281,NOR,CAR,W 27-24,False,11,47,4.27,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,33%,0,0%,0,0%,False,Latavius Murray,True,27,24
2020.0,2020-11-01,7.0,8.0,30.288,NOR,CHI,W 26-23,True,8,17,2.13,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,24%,0,0%,0,0%,True,Latavius Murray,True,26,23
2020.0,2020-11-08,8.0,9.0,30.295,NOR,TAM,W 38-3,False,10,39,3.90,0,2,2,3,1.50,0,100.0%,1.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,40%,0,0%,0,0%,True,Latavius Murray,True,38,3
2020.0,2020-11-15,9.0,10.0,30.302,NOR,SFO,W 27-13,True,9,57,6.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,41%,0,0%,0,0%,False,Latavius Murray,True,27,13
2020.0,2020-11-22,10.0,11.0,30.309,NOR,ATL,W 24-9,True,12,49,4.08,0,2,2,36,18.00,0,100.0%,18.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,49%,0,0%,0,0%,False,Latavius Murray,True,24,9
2020.0,2020-11-29,11.0,12.0,30.316,NOR,DEN,W 31-3,True,19,124,6.53,2,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,2,12,0.0,0,0,0,0,0,1,0,0,0,0,0,30,47%,0,0%,0,0%,True,Latavius Murray,True,31,3
2020.0,2020-12-06,12.0,13.0,30.323,NOR,ATL,W 21-16,False,5,17,3.40,0,2,2,0,0.00,0,100.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,41%,0,0%,0,0%,True,Latavius Murray,True,21,16
2020.0,2020-12-13,13.0,14.0,30.33,NOR,PHI,L 21-24,True,4,13,3.25,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,32%,0,0%,0,0%,True,Latavius Murray,False,21,24
2020.0,2020-12-20,14.0,15.0,30.337,NOR,KAN,L 29-32,False,4,3,0.75,0,3,2,26,13.00,1,66.7%,8.67,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,16,29%,0,0%,0,0%,False,Latavius Murray,False,29,32
2020.0,2020-12-25,15.0,16.0,30.342,NOR,MIN,W 52-33,False,12,72,6.00,0,3,3,24,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,39%,0,0%,0,0%,False,Latavius Murray,True,52,33
2020.0,2021-01-03,16.0,17.0,,NOR,CAR,W 33-7,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Latavius Murray,True,33,7
2021.0,2021-09-13,1.0,1.0,31.238,BAL,LVR,L 27-33,False,10,28,2.80,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,21,31%,0,0%,0,0%,True,Latavius Murray,False,27,33
2021.0,2021-09-19,2.0,2.0,31.244,BAL,KAN,W 36-35,False,9,36,4.00,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,27,36%,0,0%,0,0%,False,Latavius Murray,True,36,35
2021.0,2021-09-26,3.0,3.0,31.251,BAL,DET,W 19-17,False,7,28,4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,33%,0,0%,0,0%,True,Latavius Murray,True,19,17
2021.0,2021-10-03,4.0,4.0,31.258,BAL,DEN,W 23-7,True,18,59,3.28,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,45,62%,0,0%,0,0%,True,Latavius Murray,True,23,7
2021.0,2021-10-11,5.0,5.0,31.266,BAL,IND,W 31-25,True,6,17,2.83,0,3,2,13,6.50,0,66.7%,4.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,49%,0,0%,0,0%,False,Latavius Murray,True,31,25
2021.0,2021-10-17,6.0,6.0,31.272,BAL,LAC,W 34-6,True,9,44,4.89,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,1,6,0.0,0,1,1,0,0,0,0,0,0,0,0,26,38%,0,0%,0,0%,False,Latavius Murray,True,34,6
2021.0,2021-10-24,7.0,7.0,,BAL,CIN,L 17-41,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Latavius Murray,False,17,41
2021.0,2021-11-07,8.0,9.0,,BAL,MIN,W 34-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Latavius Murray,True,34,31
2021.0,2021-11-11,9.0,10.0,,BAL,MIA,L 10-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Latavius Murray,False,10,22
2021.0,2021-11-21,10.0,11.0,31.307,BAL,CHI,W 16-13,False,10,32,3.20,0,2,2,1,0.50,0,100.0%,0.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,37%,0,0%,0,0%,True,Latavius Murray,True,16,13
2021.0,2021-11-28,11.0,12.0,31.314,BAL,CLE,W 16-10,True,8,14,1.75,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,44%,0,0%,0,0%,False,Latavius Murray,True,16,10
2021.0,2021-12-05,12.0,13.0,31.321,BAL,PIT,L 19-20,False,2,1,0.50,0,2,2,34,17.00,0,100.0%,17.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,19%,0,0%,0,0%,True,Latavius Murray,False,19,20
2021.0,2021-12-12,13.0,14.0,31.328,BAL,CLE,L 22-24,False,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,20,27%,0,0%,0,0%,True,Latavius Murray,False,22,24
2021.0,2021-12-19,14.0,15.0,31.335,BAL,GNB,L 30-31,True,7,48,6.86,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,41%,0,0%,0,0%,False,Latavius Murray,False,30,31
2021.0,2021-12-26,15.0,16.0,31.342,BAL,CIN,L 21-41,False,5,12,2.40,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,29%,0,0%,0,0%,True,Latavius Murray,False,21,41
2021.0,2022-01-02,16.0,17.0,31.349,BAL,LAR,L 19-20,True,11,31,2.82,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,27%,0,0%,0,0%,False,Latavius Murray,False,19,20
2021.0,2022-01-09,17.0,18.0,31.356,BAL,PIT,L 13-16,False,16,150,9.38,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,55%,0,0%,0,0%,False,Latavius Murray,False,13,16
,122 Games,,,,,,73-48-1,False,1310,5492,4.19,49,244,195,1369,7.02,2,79.9%,5.61,19,429,22.58,0,1,51,308,0.0,3,1,4,0,0,9,2,0,1,0,0,,,,,,,False,Latavius Murray,False,48,1
